Employee ID,Gender,Job Level,Performance Rating,PromotionChance,Department,FTE group,Time type,Time in Job Level,Age,Nationality,Last hire date,Years since last hire,Position,Salary,Fiscal Year,State,MaritalStatus,RecruitmentSource,PerformanceScore,EngagementSurvey,EmployeeSatisfaction,DateOfBirth
266,Female,5 - Senior Officer,2,No,Operations,0.8,Part Time,1,31,Switzerland,2018-04-01,1,5,1810,19,MA,Divorced,LinkedIn,Exceeds,4.1,4.0,10/09/1969
293,Female,6 - Junior Officer,2,No,Internal Services,0.6,Part Time,1,32,France,2018-04-01,1,6,1530,19,MA,Married,Employee Referral,Fully Meets,4.33,3.0,03/02/1990
018,Female,6 - Junior Officer,3,No,Sales & Marketing,0.8,Part Time,3,31,Italy,2016-04-01,3,6,1550,19,MA,Single,Google Search,Fully Meets,5.0,5.0,03/21/1991
178,Male,5 - Senior Officer,4,Yes,Internal Services,0.9,Part Time,1,33,Switzerland,2011-04-01,8,5,1820,19,MA,Married,LinkedIn,Fully Meets,5.0,3.0,07/14/1952
183,Female,5 - Senior Officer,0,No,Operations,0.6,Part Time,2,27,United States,2017-04-01,2,5,1820,19,MA,Single,LinkedIn,Fully Meets,5.0,5.0,05/26/1968
245,Female,5 - Senior Officer,3,No,Operations,0.7,Part Time,4,48,Switzerland,2015-04-01,4,5,1820,19,MA,Divorced,Diversity Job Fair,Fully Meets,4.3,4.0,12/10/1984
287,Female,6 - Junior Officer,0,No,Internal Services,0.7,Part Time,1,23,France,2020-04-01,1,6,1400,21,MA,Single,LinkedIn,Fully Meets,4.4,3.0,04/02/1963
173,Female,5 - Senior Officer,0,No,Operations,0.4,Part Time,2,31,Italy,2013-04-01,8,5,1690,21,MA,Single,Indeed,Exceeds,4.2,4.0,04/20/1976
080,Female,5 - Senior Officer,0,No,Operations,0.5,Part Time,4,29,France,2014-04-01,7,5,1720,21,MA,Married,Google Search,Fully Meets,2.9,3.0,09/21/1987
233,Female,6 - Junior Officer,0,No,Strategy,0.8,Part Time,1,26,Switzerland,2020-04-01,1,6,1440,21,MA,Married,Google Search,Exceeds,4.36,5.0,06/15/1955
126,Female,6 - Junior Officer,0,No,Internal Services,0.8,Part Time,1,23,Germany,2020-04-01,1,6,1480,21,MA,Married,CareerBuilder,Exceeds,4.76,4.0,08/02/1983
135,Female,6 - Junior Officer,0,No,Operations,0.7,Part Time,2,20,Switzerland,2019-04-01,2,6,1460,21,MA,Single,LinkedIn,Fully Meets,3.0,5.0,11/11/1976
201,Female,5 - Senior Officer,0,No,HR,0.6,Part Time,1,34,France,2020-04-01,1,5,1720,21,MA,Married,LinkedIn,Fully Meets,5.0,5.0,05/24/1966
157,Female,5 - Senior Officer,0,No,Operations,0.9,Part Time,1,29,Switzerland,2020-04-01,1,5,1790,21,MA,Married,Employee Referral,Fully Meets,4.46,5.0,10/04/1979
119,Female,6 - Junior Officer,0,No,Operations,0.8,Part Time,2,23,France,2019-04-01,2,6,1530,21,MA,Divorced,Employee Referral,Fully Meets,4.63,3.0,12/26/1965
266,Female,5 - Senior Officer,0,No,Operations,0.8,Part Time,3,33,Switzerland,2018-04-01,3,5,1810,21,MA,Divorced,LinkedIn,Exceeds,4.1,4.0,09/14/1986
293,Female,5 - Senior Officer,0,No,Internal Services,0.6,Part Time,3,34,France,2018-04-01,3,5,1810,21,MA,Married,Employee Referral,Fully Meets,4.33,3.0,07/16/1951
018,Female,5 - Senior Officer,0,No,Sales & Marketing,0.8,Part Time,5,33,Italy,2016-04-01,5,5,1820,21,MA,Single,Google Search,Fully Meets,5.0,5.0,07/04/1956
178,Male,5 - Senior Officer,0,No,Internal Services,0.9,Part Time,3,35,Switzerland,2011-04-01,10,5,1820,21,MA,Married,LinkedIn,Fully Meets,5.0,3.0,09/19/1973
183,Female,5 - Senior Officer,0,No,Operations,0.6,Part Time,4,29,United States,2017-04-01,4,5,1820,21,MA,Single,LinkedIn,Fully Meets,5.0,5.0,01/29/1959
184,Male,6 - Junior Officer,0,No,Internal Services,0.8,Part Time,1,23,Switzerland,2020-04-01,1,6,1560,21,MA,Married,CareerBuilder,Fully Meets,3.93,3.0,07/11/1972
096,Male,6 - Junior Officer,2,Yes,Operations,1.0,Full Time,1,25,France,2019-04-01,1,6,1400,20,MA,Married,Employee Referral,PIP,2.0,5.0,03/20/1969
001,Male,6 - Junior Officer,2,No,Operations,1.0,Full Time,3,37,Spain,2017-04-01,3,6,1420,20,MA,Single,LinkedIn,Exceeds,4.6,5.0,06/09/1960
024,Male,5 - Senior Officer,4,Yes,Sales & Marketing,1.0,Full Time,3,26,United Kingdom,2014-04-01,6,5,1740,20,MA,Single,CareerBuilder,Needs Improvement,2.0,3.0,11/17/1971
085,Male,2 - Director,4,No,Internal Services,1.0,Full Time,2,33,France,2017-04-01,3,2,4180,20,MA,Single,Google Search,Needs Improvement,5.0,4.0,03/20/1979
202,Male,4 - Manager,3,Yes,Internal Services,1.0,Full Time,3,34,United States,2012-04-01,8,4,2110,20,MA,Separated,Diversity Job Fair,Exceeds,4.0,3.0,12/16/1971
091,Male,5 - Senior Officer,2,Yes,Operations,1.0,Full Time,1,31,Germany,2015-04-01,5,5,1740,20,MA,Married,Indeed,PIP,1.56,5.0,02/19/1959
305,Male,6 - Junior Officer,2,Yes,Sales & Marketing,1.0,Full Time,2,28,Italy,2018-04-01,2,6,1420,20,MA,Single,LinkedIn,Exceeds,5.0,3.0,07/24/1973
097,Female,4 - Manager,2,Yes,HR,1.0,Full Time,2,40,Germany,2017-04-01,3,4,2170,20,MA,Single,Indeed,Exceeds,5.0,5.0,05/01/1965
146,Male,6 - Junior Officer,2,Yes,Sales & Marketing,1.0,Full Time,3,26,France,2017-04-01,3,6,1490,20,MA,Single,LinkedIn,Exceeds,4.3,3.0,05/17/1979
168,Male,5 - Senior Officer,2,Yes,Sales & Marketing,1.0,Full Time,3,25,France,2011-04-01,9,5,1770,20,MA,Married,Website,Exceeds,4.1,3.0,07/21/1984
216,Female,5 - Senior Officer,0,No,Operations,1.0,Full Time,3,44,France,2011-04-01,9,5,1730,20,MA,Married,CareerBuilder,Needs Improvement,2.4,5.0,05/08/1959
238,Female,6 - Junior Officer,0,No,Operations,1.0,Full Time,0,22,France,2020-04-01,0,6,1460,20,MA,Widowed,Employee Referral,Exceeds,3.6,5.0,08/05/1984
264,Male,6 - Junior Officer,2,Yes,Operations,1.0,Full Time,1,28,France,2019-04-01,1,6,1480,20,MA,Married,Indeed,PIP,2.4,2.0,10/26/1970
258,Male,6 - Junior Officer,3,Yes,Operations,1.0,Full Time,2,26,France,2018-04-01,2,6,1510,20,MA,Single,Indeed,Exceeds,4.3,3.0,01/21/1959
138,Female,6 - Junior Officer,2,Yes,HR,1.0,Full Time,6,30,Sweden,2014-04-01,6,6,1510,20,MA,Married,Indeed,Needs Improvement,2.34,2.0,08/17/1988
206,Male,4 - Manager,2,Yes,Finance,1.0,Full Time,1,36,United Kingdom,2015-04-01,5,4,2210,20,MA,Single,LinkedIn,PIP,2.33,2.0,11/14/1966
290,Female,6 - Junior Officer,2,Yes,Operations,1.0,Full Time,2,26,France,2018-04-01,2,6,1510,20,MA,Divorced,LinkedIn,Exceeds,4.5,5.0,02/08/1968
284,Male,6 - Junior Officer,3,Yes,Operations,1.0,Full Time,3,21,France,2017-04-01,3,6,1510,20,MA,Single,LinkedIn,Needs Improvement,2.44,5.0,11/26/1981
006,Female,4 - Manager,0,No,Internal Services,1.0,Full Time,0,42,Italy,2020-04-01,0,4,2210,20,MA,Single,LinkedIn,Exceeds,5.0,5.0,08/11/1989
052,Male,4 - Manager,2,Yes,Sales & Marketing,1.0,Full Time,2,32,France,2012-04-01,8,4,2210,20,MA,Married,Employee Referral,Exceeds,4.1,4.0,05/30/1959
275,Female,2 - Director,3,No,Operations,1.0,Full Time,5,41,France,2015-04-01,5,2,4310,20,MA,Single,LinkedIn,Exceeds,4.5,5.0,01/12/1985
084,Female,6 - Junior Officer,3,Yes,Operations,1.0,Full Time,3,26,France,2017-04-01,3,6,1540,20,MA,Separated,Indeed,PIP,3.0,1.0,11/30/1975
209,Female,6 - Junior Officer,3,Yes,Operations,1.0,Full Time,3,28,Germany,2017-04-01,3,6,1550,20,MA,Married,LinkedIn,Exceeds,5.0,3.0,06/19/1957
106,Male,2 - Director,1,Yes,Sales & Marketing,1.0,Full Time,3,35,France,2017-04-01,3,2,4320,20,MA,Married,Diversity Job Fair,Needs Improvement,3.97,4.0,05/17/1958
077,Male,3 - Senior Manager,2,Yes,Sales & Marketing,1.0,Full Time,2,41,Germany,2016-04-01,4,3,2950,20,MA,Single,Indeed,Exceeds,4.3,5.0,12/30/1973
096,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,0,24,France,2019-04-01,0,6,1400,19,MA,Married,Employee Referral,PIP,2.0,5.0,12/29/1981
001,Male,6 - Junior Officer,3,No,Operations,1.0,Full Time,2,36,Spain,2017-04-01,2,6,1420,19,MA,Single,LinkedIn,Exceeds,4.6,5.0,03/27/1990
024,Male,5 - Senior Officer,3,No,Sales & Marketing,1.0,Full Time,2,25,United Kingdom,2014-04-01,5,5,1740,19,MA,Single,CareerBuilder,Needs Improvement,2.0,3.0,11/03/1979
085,Male,2 - Director,4,No,Internal Services,1.0,Full Time,1,32,France,2017-04-01,2,2,4180,19,MA,Single,Google Search,Needs Improvement,5.0,4.0,05/26/1956
202,Male,4 - Manager,2,Yes,Internal Services,1.0,Full Time,2,33,United States,2012-04-01,7,4,2110,19,MA,Separated,Diversity Job Fair,Exceeds,4.0,3.0,05/16/1954
305,Male,6 - Junior Officer,3,No,Sales & Marketing,1.0,Full Time,1,27,Italy,2018-04-01,1,6,1420,19,MA,Single,LinkedIn,Exceeds,5.0,3.0,01/31/1974
091,Male,6 - Junior Officer,1,No,Operations,1.0,Full Time,0,30,Germany,2015-04-01,4,6,1460,19,MA,Married,Indeed,PIP,1.56,5.0,05/23/1963
097,Female,4 - Manager,3,No,HR,1.0,Full Time,1,39,Germany,2017-04-01,2,4,2170,19,MA,Single,Indeed,Exceeds,5.0,5.0,03/21/1974
138,Female,6 - Junior Officer,2,No,HR,1.0,Full Time,5,29,Sweden,2014-04-01,5,6,1510,19,MA,Married,Indeed,Needs Improvement,2.34,2.0,03/02/1972
146,Male,6 - Junior Officer,2,No,Sales & Marketing,1.0,Full Time,2,25,France,2017-04-01,2,6,1490,19,MA,Single,LinkedIn,Exceeds,4.3,3.0,08/04/1977
216,Female,5 - Senior Officer,2,Yes,Operations,1.0,Full Time,2,43,France,2011-04-01,8,5,1730,19,MA,Married,CareerBuilder,Needs Improvement,2.4,5.0,01/18/1983
168,Male,5 - Senior Officer,2,Yes,Sales & Marketing,1.0,Full Time,2,24,France,2011-04-01,8,5,1770,19,MA,Married,Website,Exceeds,4.1,3.0,10/03/1980
264,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,0,27,France,2019-04-01,0,6,1480,19,MA,Married,Indeed,PIP,2.4,2.0,12/16/1978
258,Male,6 - Junior Officer,3,No,Operations,1.0,Full Time,1,25,France,2018-04-01,1,6,1510,19,MA,Single,Indeed,Exceeds,4.3,3.0,03/22/1971
206,Male,5 - Senior Officer,1,No,Finance,1.0,Full Time,0,35,United Kingdom,2015-04-01,4,5,1790,19,MA,Single,LinkedIn,PIP,2.33,2.0,04/06/1974
290,Female,6 - Junior Officer,2,No,Operations,1.0,Full Time,1,25,France,2018-04-01,1,6,1510,19,MA,Divorced,LinkedIn,Exceeds,4.5,5.0,11/09/1985
284,Male,6 - Junior Officer,2,No,Operations,1.0,Full Time,2,20,France,2017-04-01,2,6,1510,19,MA,Single,LinkedIn,Needs Improvement,2.44,5.0,04/05/1979
052,Male,4 - Manager,3,Yes,Sales & Marketing,1.0,Full Time,1,31,France,2012-04-01,7,4,2210,19,MA,Married,Employee Referral,Exceeds,4.1,4.0,10/24/1955
275,Female,2 - Director,0,No,Operations,1.0,Full Time,4,40,France,2015-04-01,4,2,4310,19,MA,Single,LinkedIn,Exceeds,4.5,5.0,09/11/1955
084,Female,6 - Junior Officer,3,No,Operations,1.0,Full Time,2,25,France,2017-04-01,2,6,1540,19,MA,Separated,Indeed,PIP,3.0,1.0,03/20/1953
209,Female,6 - Junior Officer,2,No,Operations,1.0,Full Time,2,27,Germany,2017-04-01,2,6,1550,19,MA,Married,LinkedIn,Exceeds,5.0,3.0,07/31/1968
106,Male,2 - Director,3,No,Sales & Marketing,1.0,Full Time,2,34,France,2017-04-01,2,2,4320,19,MA,Married,Diversity Job Fair,Needs Improvement,3.97,4.0,10/27/1985
077,Male,3 - Senior Manager,3,No,Sales & Marketing,1.0,Full Time,1,40,Germany,2016-04-01,3,3,2950,19,MA,Single,Indeed,Exceeds,4.3,5.0,09/11/1983
096,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,2,26,France,2019-04-01,2,6,1400,21,MA,Married,Employee Referral,PIP,2.0,5.0,08/30/1971
024,Male,5 - Senior Officer,0,No,Sales & Marketing,1.0,Full Time,4,27,United Kingdom,2014-04-01,7,5,1740,21,MA,Single,CareerBuilder,Needs Improvement,2.0,3.0,06/19/1969
202,Male,4 - Manager,0,No,Internal Services,1.0,Full Time,4,35,United States,2012-04-01,9,4,2110,21,MA,Separated,Diversity Job Fair,Exceeds,4.0,3.0,03/06/1969
305,Male,5 - Senior Officer,0,No,Sales & Marketing,1.0,Full Time,3,29,Italy,2018-04-01,3,5,1700,21,MA,Single,LinkedIn,Exceeds,5.0,3.0,06/02/1954
091,Male,4 - Manager,0,No,Operations,1.0,Full Time,2,32,Germany,2015-04-01,6,4,2160,21,MA,Married,Indeed,PIP,1.56,5.0,07/13/1986
097,Female,4 - Manager,0,No,HR,1.0,Full Time,3,41,Germany,2017-04-01,4,4,2170,21,MA,Single,Indeed,Exceeds,5.0,5.0,08/30/1977
138,Female,5 - Senior Officer,0,No,HR,1.0,Full Time,7,31,Sweden,2014-04-01,7,5,1780,21,MA,Married,Indeed,Needs Improvement,2.34,2.0,01/06/1975
146,Male,6 - Junior Officer,0,No,Sales & Marketing,1.0,Full Time,4,27,France,2017-04-01,4,6,1490,21,MA,Single,LinkedIn,Exceeds,4.3,3.0,01/29/1959
168,Male,5 - Senior Officer,0,No,Sales & Marketing,1.0,Full Time,4,26,France,2011-04-01,10,5,1770,21,MA,Married,Website,Exceeds,4.1,3.0,04/02/1975
238,Female,6 - Junior Officer,0,No,Operations,1.0,Full Time,1,23,France,2020-04-01,1,6,1460,21,MA,Widowed,Employee Referral,Exceeds,3.6,5.0,04/11/1980
264,Male,5 - Senior Officer,0,No,Operations,1.0,Full Time,2,29,France,2019-04-01,2,5,1760,21,MA,Married,Indeed,PIP,2.4,2.0,09/01/1987
258,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,3,27,France,2018-04-01,3,6,1510,21,MA,Single,Indeed,Exceeds,4.3,3.0,09/24/1951
206,Male,4 - Manager,0,No,Finance,1.0,Full Time,2,37,United Kingdom,2015-04-01,6,4,2210,21,MA,Single,LinkedIn,PIP,2.33,2.0,03/01/1963
290,Female,6 - Junior Officer,0,No,Operations,1.0,Full Time,3,27,France,2018-04-01,3,6,1510,21,MA,Divorced,LinkedIn,Exceeds,4.5,5.0,10/25/1986
284,Male,6 - Junior Officer,0,No,Operations,1.0,Full Time,4,22,France,2017-04-01,4,6,1510,21,MA,Single,LinkedIn,Needs Improvement,2.44,5.0,04/25/1971
006,Female,4 - Manager,0,No,Internal Services,1.0,Full Time,1,43,Italy,2020-04-01,1,4,2210,21,MA,Single,LinkedIn,Exceeds,5.0,5.0,03/15/1985
052,Male,4 - Manager,0,No,Sales & Marketing,1.0,Full Time,3,33,France,2012-04-01,9,4,2210,21,MA,Married,Employee Referral,Exceeds,4.1,4.0,09/07/1986
084,Female,6 - Junior Officer,0,No,Operations,1.0,Full Time,4,27,France,2017-04-01,4,6,1540,21,MA,Separated,Indeed,PIP,3.0,1.0,09/17/1981
209,Female,6 - Junior Officer,0,No,Operations,1.0,Full Time,4,29,Germany,2017-04-01,4,6,1550,21,MA,Married,LinkedIn,Exceeds,5.0,3.0,06/13/1976
106,Male,2 - Director,0,No,Sales & Marketing,1.0,Full Time,4,36,France,2017-04-01,4,2,4320,21,MA,Married,Diversity Job Fair,Needs Improvement,3.97,4.0,05/31/1978
077,Male,3 - Senior Manager,0,No,Sales & Marketing,1.0,Full Time,3,42,Germany,2016-04-01,5,3,2950,21,MA,Single,Indeed,Exceeds,4.3,5.0,07/07/1955
187,Male,5 - Senior Officer,1,Yes,Sales & Marketing,1.0,Full Time,3,30,China,2017-04-01,3,5,1670,20,MA,Single,CareerBuilder,Fully Meets,5.0,4.0,02/23/1972
200,Male,5 - Senior Officer,3,No,Operations,1.0,Full Time,4,41,Italy,2011-04-01,9,5,1670,20,MA,Married,Employee Referral,Fully Meets,3.18,3.0,04/12/1973
007,Male,3 - Senior Manager,0,No,Operations,1.0,Full Time,0,35,Italy,2020-04-01,0,3,2790,20,MA,Single,LinkedIn,Fully Meets,3.04,3.0,11/02/1958
009,Female,6 - Junior Officer,3,Yes,Sales & Marketing,1.0,Full Time,1,26,United States,2019-04-01,1,6,1460,20,MA,Single,Diversity Job Fair,Fully Meets,4.46,3.0,01/19/1964
240,Female,6 - Junior Officer,2,Yes,Operations,1.0,Full Time,4,27,Italy,2016-04-01,4,6,1400,20,MA,Single,LinkedIn,Fully Meets,3.88,3.0,02/08/1989
044,Female,6 - Junior Officer,2,Yes,Sales & Marketing,1.0,Full Time,2,23,Italy,2018-04-01,2,6,1410,20,MA,Single,Indeed,Fully Meets,3.3,4.0,03/12/1960
029,Female,5 - Senior Officer,2,Yes,Finance,1.0,Full Time,2,32,Italy,2016-04-01,4,5,1690,20,MA,Married,Google Search,Fully Meets,3.35,4.0,03/11/1957
036,Male,3 - Senior Manager,1,Yes,Sales & Marketing,1.0,Full Time,3,39,Portugal,2015-04-01,5,3,2860,20,MA,Single,Google Search,Fully Meets,3.84,3.0,04/20/1972
050,Female,6 - Junior Officer,3,Yes,Operations,1.0,Full Time,2,22,Austria,2018-04-01,2,6,1410,20,MA,Married,Google Search,Fully Meets,4.2,5.0,05/27/1980
057,Female,4 - Manager,0,No,Sales & Marketing,1.0,Full Time,3,38,United Kingdom,2016-04-01,4,4,2110,20,MA,Married,Indeed,Fully Meets,4.73,5.0,11/21/1956
063,Male,6 - Junior Officer,2,Yes,Sales & Marketing,1.0,Full Time,1,20,United States,2019-04-01,1,6,1490,20,MA,Married,Indeed,Fully Meets,5.0,3.0,11/07/1985
069,Female,6 - Junior Officer,2,Yes,Operations,1.0,Full Time,2,26,United Kingdom,2018-04-01,2,6,1460,20,MA,Separated,Google Search,Fully Meets,4.62,5.0,01/18/1969
296,Male,6 - Junior Officer,3,Yes,Sales & Marketing,1.0,Full Time,2,25,Netherlands,2018-04-01,2,6,1420,20,MA,Single,Employee Referral,Fully Meets,3.11,5.0,07/29/1969
164,Male,5 - Senior Officer,3,No,Operations,1.0,Full Time,7,56,Netherlands,2011-04-01,9,5,1700,20,MA,Single,CareerBuilder,Fully Meets,4.88,3.0,02/07/1959
232,Female,6 - Junior Officer,2,Yes,Operations,1.0,Full Time,3,34,Spain,2017-04-01,3,6,1420,20,MA,Divorced,LinkedIn,Fully Meets,5.0,4.0,03/18/1978
244,Male,3 - Senior Manager,2,Yes,Sales & Marketing,1.0,Full Time,4,41,United Kingdom,2011-04-01,9,3,2820,20,MA,Single,Indeed,Fully Meets,3.6,5.0,03/28/1952
151,Female,5 - Senior Officer,0,No,Sales & Marketing,1.0,Full Time,3,41,Italy,2016-04-01,4,5,1710,20,MA,Married,Indeed,Fully Meets,4.83,3.0,09/22/1974
263,Male,5 - Senior Officer,0,No,Operations,1.0,Full Time,0,27,Austria,2020-04-01,0,5,1710,20,MA,Married,LinkedIn,Fully Meets,3.27,4.0,05/31/1975
133,Female,4 - Manager,3,Yes,Operations,1.0,Full Time,3,38,Russia,2017-04-01,3,4,2130,20,MA,Married,Indeed,Fully Meets,3.24,3.0,09/19/1951
139,Female,6 - Junior Officer,2,Yes,Sales & Marketing,1.0,Full Time,2,27,Italy,2018-04-01,2,6,1470,20,MA,Single,Indeed,Fully Meets,3.99,3.0,01/25/1988
145,Male,4 - Manager,2,Yes,Sales & Marketing,1.0,Full Time,4,36,Spain,2016-04-01,4,4,2160,20,MA,Married,Indeed,Fully Meets,3.75,3.0,12/26/1988
239,Male,4 - Manager,2,Yes,Sales & Marketing,1.0,Full Time,2,36,Italy,2014-04-01,6,4,2140,20,MA,Married,Employee Referral,Fully Meets,3.69,5.0,02/26/1988
177,Male,4 - Manager,3,Yes,Operations,1.0,Full Time,3,30,Spain,2015-04-01,5,4,2160,20,MA,Single,LinkedIn,Fully Meets,4.6,4.0,03/14/1955
281,Male,6 - Junior Officer,2,Yes,Operations,1.0,Full Time,3,24,Italy,2017-04-01,3,6,1460,20,MA,Widowed,Other,Fully Meets,4.1,4.0,06/15/1963
311,Female,6 - Junior Officer,2,Yes,Operations,1.0,Full Time,3,22,Italy,2017-04-01,3,6,1460,20,MA,Widowed,LinkedIn,Fully Meets,4.5,5.0,01/12/1970
248,Male,4 - Manager,2,Yes,Operations,1.0,Full Time,1,30,Spain,2012-04-01,8,4,2160,20,MA,Single,Google Search,Fully Meets,4.6,5.0,10/23/1960
225,Male,5 - Senior Officer,2,Yes,Sales & Marketing,1.0,Full Time,1,25,Romania,2014-04-01,6,5,1750,20,MA,Divorced,Google Search,Fully Meets,3.17,4.0,01/12/1977
038,Female,6 - Junior Officer,0,No,Operations,1.0,Full Time,0,27,Italy,2020-04-01,0,6,1510,20,MA,Single,Indeed,Fully Meets,4.96,4.0,12/04/1980
123,Female,6 - Junior Officer,3,Yes,Sales & Marketing,1.0,Full Time,2,30,Lebanon,2018-04-01,2,6,1510,20,MA,Married,Google Search,Fully Meets,4.2,4.0,11/10/1971
181,Female,5 - Senior Officer,3,Yes,Operations,1.0,Full Time,1,29,Italy,2012-04-01,8,5,1790,20,MA,Single,Google Search,Fully Meets,4.5,5.0,08/02/1957
071,Female,4 - Manager,3,Yes,Operations,1.0,Full Time,4,40,Portugal,2011-04-01,9,4,2220,20,MA,Single,Indeed,Fully Meets,3.01,5.0,04/18/1985
304,Female,3 - Senior Manager,2,Yes,Operations,1.0,Full Time,4,50,Austria,2012-04-01,8,3,2930,20,MA,Single,Diversity Job Fair,Fully Meets,4.3,4.0,04/23/1975
028,Male,5 - Senior Officer,4,Yes,Sales & Marketing,1.0,Full Time,2,27,Italy,2016-04-01,4,5,1810,20,MA,Single,Indeed,Fully Meets,3.39,3.0,09/21/1973
047,Female,4 - Manager,2,Yes,HR,1.0,Full Time,2,36,Austria,2016-04-01,4,4,2230,20,MA,Single,Indeed,Fully Meets,4.3,4.0,09/27/1990
291,Female,4 - Manager,2,Yes,Sales & Marketing,1.0,Full Time,3,38,Denmark,2014-04-01,6,4,2240,20,MA,Divorced,Employee Referral,Fully Meets,3.93,3.0,05/08/1986
102,Female,4 - Manager,2,Yes,Operations,1.0,Full Time,2,40,Israel,2018-04-01,2,4,2250,20,MA,Single,LinkedIn,Fully Meets,4.2,4.0,11/13/1956
187,Male,5 - Senior Officer,0,No,Sales & Marketing,1.0,Full Time,2,29,China,2017-04-01,2,5,1670,19,MA,Single,CareerBuilder,Fully Meets,5.0,4.0,03/13/1980
200,Male,5 - Senior Officer,3,Yes,Operations,1.0,Full Time,3,40,Italy,2011-04-01,8,5,1670,19,MA,Married,Employee Referral,Fully Meets,3.18,3.0,02/08/1957
009,Female,6 - Junior Officer,0,No,Sales & Marketing,1.0,Full Time,0,25,United States,2019-04-01,0,6,1460,19,MA,Single,Diversity Job Fair,Fully Meets,4.46,3.0,10/20/1974
240,Female,6 - Junior Officer,3,No,Operations,1.0,Full Time,3,26,Italy,2016-04-01,3,6,1400,19,MA,Single,LinkedIn,Fully Meets,3.88,3.0,12/02/1979
044,Female,6 - Junior Officer,2,No,Sales & Marketing,1.0,Full Time,1,22,Italy,2018-04-01,1,6,1410,19,MA,Single,Indeed,Fully Meets,3.3,4.0,09/20/1980
029,Female,5 - Senior Officer,3,No,Finance,1.0,Full Time,1,31,Italy,2016-04-01,3,5,1690,19,MA,Married,Google Search,Fully Meets,3.35,4.0,11/21/1985
050,Female,6 - Junior Officer,3,No,Operations,1.0,Full Time,1,21,Austria,2018-04-01,1,6,1410,19,MA,Married,Google Search,Fully Meets,4.2,5.0,06/28/1975
036,Male,3 - Senior Manager,3,No,Sales & Marketing,1.0,Full Time,2,38,Portugal,2015-04-01,4,3,2860,19,MA,Single,Google Search,Fully Meets,3.84,3.0,11/28/1983
057,Female,4 - Manager,3,No,Sales & Marketing,1.0,Full Time,2,37,United Kingdom,2016-04-01,3,4,2110,19,MA,Married,Indeed,Fully Meets,4.73,5.0,01/31/1979
063,Male,6 - Junior Officer,0,No,Sales & Marketing,1.0,Full Time,0,19,United States,2019-04-01,0,6,1490,19,MA,Married,Indeed,Fully Meets,5.0,3.0,04/24/1973
296,Male,6 - Junior Officer,3,No,Sales & Marketing,1.0,Full Time,1,24,Netherlands,2018-04-01,1,6,1420,19,MA,Single,Employee Referral,Fully Meets,3.11,5.0,07/08/1973
069,Female,6 - Junior Officer,2,No,Operations,1.0,Full Time,1,25,United Kingdom,2018-04-01,1,6,1460,19,MA,Separated,Google Search,Fully Meets,4.62,5.0,03/24/1960
164,Male,5 - Senior Officer,3,Yes,Operations,1.0,Full Time,6,55,Netherlands,2011-04-01,8,5,1700,19,MA,Single,CareerBuilder,Fully Meets,4.88,3.0,09/12/1984
232,Female,6 - Junior Officer,3,No,Operations,1.0,Full Time,2,33,Spain,2017-04-01,2,6,1420,19,MA,Divorced,LinkedIn,Fully Meets,5.0,4.0,09/14/1962
244,Male,3 - Senior Manager,4,Yes,Sales & Marketing,1.0,Full Time,3,40,United Kingdom,2011-04-01,8,3,2820,19,MA,Single,Indeed,Fully Meets,3.6,5.0,09/05/1985
151,Female,5 - Senior Officer,3,No,Sales & Marketing,1.0,Full Time,2,40,Italy,2016-04-01,3,5,1710,19,MA,Married,Indeed,Fully Meets,4.83,3.0,06/26/1987
123,Female,6 - Junior Officer,2,No,Sales & Marketing,1.0,Full Time,1,29,Lebanon,2018-04-01,1,6,1510,19,MA,Married,Google Search,Fully Meets,4.2,4.0,03/07/1952
133,Female,4 - Manager,2,No,Operations,1.0,Full Time,2,37,Russia,2017-04-01,2,4,2130,19,MA,Married,Indeed,Fully Meets,3.24,3.0,07/20/1955
239,Male,4 - Manager,2,No,Sales & Marketing,1.0,Full Time,1,35,Italy,2014-04-01,5,4,2140,19,MA,Married,Employee Referral,Fully Meets,3.69,5.0,08/21/1953
139,Female,6 - Junior Officer,3,No,Sales & Marketing,1.0,Full Time,1,26,Italy,2018-04-01,1,6,1470,19,MA,Single,Indeed,Fully Meets,3.99,3.0,06/30/1964
145,Male,4 - Manager,3,No,Sales & Marketing,1.0,Full Time,3,35,Spain,2016-04-01,3,4,2160,19,MA,Married,Indeed,Fully Meets,3.75,3.0,10/11/1970
281,Male,6 - Junior Officer,3,No,Operations,1.0,Full Time,2,23,Italy,2017-04-01,2,6,1460,19,MA,Widowed,Other,Fully Meets,4.1,4.0,04/11/1973
177,Male,4 - Manager,3,No,Operations,1.0,Full Time,2,29,Spain,2015-04-01,4,4,2160,19,MA,Single,LinkedIn,Fully Meets,4.6,4.0,10/03/1953
311,Female,6 - Junior Officer,4,No,Operations,1.0,Full Time,2,21,Italy,2017-04-01,2,6,1460,19,MA,Widowed,LinkedIn,Fully Meets,4.5,5.0,02/22/1982
